names,scores,logfoldchanges,pvals,pvals_adj
RP11-367G6.3,0.14256757,1.6609395,0.8866317116752617,1.0
RP11-1007O24.3,0.14250162,1.8234282,0.8866837943799832,1.0
ST6GALNAC1,0.14227083,1.7462552,0.886866087699224,1.0
RP11-497H16.9,0.14223126,1.837002,0.886897338583816,1.0
FAM110B,0.1421851,1.4752994,0.8869337981714412,1.0
SNORA19,0.14212576,1.7949331,0.8869806751357063,1.0
FMR1-IT1,0.14209278,2.675469,0.8870067180644955,1.0
RP11-134P9.1,0.14205982,2.6310947,0.8870327611152954,1.0
SAA1,0.14204663,2.2473197,0.8870431783697721,1.0
MYB,0.14204663,2.2181091,0.8870431783697721,1.0
RP11-342I1.2,0.14200047,4.003616,0.8870796389141136,1.0
RP11-513I15.6,0.14198728,2.8998501,0.887090056256396,1.0
ZNF883,0.14198068,1.5891894,0.8870952649348527,1.0
RP11-422P24.11,0.14197409,2.0029461,0.887100473618186,1.0
U91328.20,0.14191474,4.067802,0.8871473519875989,1.0
ANXA3,0.14190814,3.4226418,0.8871525607196865,1.0
DUOX2,0.14188837,3.8298552,0.887168186945194,1.0
ISL2,0.1418422,20.99446,0.8872046483086085,1.0
RP11-57H14.2,0.1418422,21.296925,0.8872046483086085,1.0
MPO,0.1418422,21.780037,0.8872046483086085,1.0
LINC00189,0.1418422,21.357973,0.8872046483086085,1.0
AC131056.3,0.1418422,21.548824,0.8872046483086085,1.0
WDR49,0.1418422,21.585938,0.8872046483086085,1.0
KCNE1L,0.1418422,21.627584,0.8872046483086085,1.0
C6orf223,0.1418422,21.44571,0.8872046483086085,1.0
MUC4,0.1418422,21.373116,0.8872046483086085,1.0
C6orf25,0.1418422,21.642792,0.8872046483086085,1.0
DUOXA2,0.1418422,20.934202,0.8872046483086085,1.0
CREBBP,0.14181912,0.79663455,0.8872228790798433,1.0
ARNTL,0.14083987,0.9178012,0.8879964395148658,1.0
PTAR1,0.13895722,0.8481934,0.8894839541496282,1.0
EPCAM,0.13747351,0.41234818,0.8906565256291642,1.0
MAP3K2,0.13672507,0.6615005,0.8912481137196657,1.0
TMEM260,0.1362371,1.0203192,0.8916338513538612,1.0
MTMR3,0.13368513,0.8459639,0.8936515706068165,1.0
RP4-635E18.8,0.13347411,1.5352827,0.8938184414364531,1.0
WWC2,0.13316418,0.80739415,0.8940635414864736,1.0
GID8,0.13230033,0.5563755,0.8947467460080254,1.0
MT-TL1,0.13189808,1.4115293,0.8950649060875933,1.0
RAD52,0.13143978,1.6921433,0.89542742051881,1.0
AF213884.2,0.1314299,1.3657508,0.8954352448123006,1.0
SLC2A14,0.13124855,1.6876543,0.8955786919948535,1.0
MBNL1-AS1,0.13091224,0.81871176,0.8958447303489288,1.0
AGR3,0.13060561,0.9988718,0.8960873049397164,1.0
SPAG1,0.1305034,2.0062768,0.8961681652965972,1.0
RP11-260M2.1,0.1305034,1.8004403,0.8961681652965972,1.0
C14orf182,0.13046384,1.9405543,0.8961994663695213,1.0
CLEC4F,0.13037151,1.3983723,0.8962725028345975,1.0
RP11-325K4.2,0.13031876,1.3284925,0.8963142383522171,1.0
JAKMIP2,0.13014072,3.0168817,0.8964550978418339,1.0
HIST1H2AL,0.13012093,2.4344616,0.8964707490977896,1.0
RP11-192H23.8,0.13009126,4.3394957,0.8964942260572626,1.0
RP11-366L5.1,0.13009126,3.7845862,0.8964942260572626,1.0
RP11-806H10.4,0.13008466,4.24039,0.8964994431716762,1.0
CTD-2555A7.2,0.13002202,21.542938,0.8965490059817783,1.0
LINC00264,0.13002202,21.609455,0.8965490059817783,1.0
ATP6V0C,0.13002202,21.678885,0.8965490059817783,1.0
AP001189.4,0.13002202,21.50259,0.8965490059817783,1.0
HIST1H4A,0.13002202,21.237444,0.8965490059817783,1.0
RNU1-61P,0.13002202,20.502338,0.8965490059817783,1.0
RP11-443B7.3,0.13002202,21.606264,0.8965490059817783,1.0
RP11-6I2.3,0.13002202,21.342377,0.8965490059817783,1.0
RP11-47I22.2,0.13002202,21.327744,0.8965490059817783,1.0
LY86-AS1,0.13002202,21.355335,0.8965490059817783,1.0
RP13-516M14.2,0.13002202,21.537317,0.8965490059817783,1.0
CYP1B1-AS1,0.13002202,21.461277,0.8965490059817783,1.0
RP3-393E18.2,0.13002202,21.551983,0.8965490059817783,1.0
SCGB3A2,0.13002202,21.3211,0.8965490059817783,1.0
ZNF630,0.13001212,2.039542,0.8965568317255452,1.0
PHF2,0.1294648,0.7921018,0.8969898718778684,1.0
G2E3,0.12868668,0.73681295,0.8976055721163537,1.0
CDK17,0.12864052,0.7814416,0.8976420986476349,1.0
RASA4,0.12647761,0.7073228,0.8993538694184695,1.0
BRD1,0.1258017,0.77742976,0.8998888942001987,1.0
PIK3C3,0.124736734,0.6235411,0.9007319766861523,1.0
ZBTB34,0.12459825,1.0154648,0.900841611759835,1.0
NBR1,0.12393553,0.58096164,0.9013663200512764,1.0
DNAJC21,0.123767376,0.57248336,0.901499461854935,1.0
FNDC3B,0.122356206,0.6534175,0.9026169176003881,1.0
PLEKHG3,0.12097142,0.97291625,0.9037136739217483,1.0
CEACAM5,0.12091207,1.0110402,0.9037606818849893,1.0
RP11-1002K11.1,0.12016692,1.6877518,0.9043509216315833,1.0
MUC1,0.119922936,0.9103959,0.9045441974754859,1.0
ETS1,0.11987677,0.86296654,0.9045807638121941,1.0
DGAT2,0.11982402,0.82513744,0.9046225541590474,1.0
PTK2,0.11948771,0.67149836,0.9048889738253649,1.0
FAM19A2,0.11942837,0.86649,0.9049359901728093,1.0
HDGFRP3,0.11923054,0.71865493,0.9050927137368199,1.0
CTD-3203P2.2,0.11921076,0.60642207,0.9051083862966388,1.0
SLCO4A1,0.119158,1.9310132,0.9051501799701702,1.0
CTA-384D8.35,0.11911184,1.0700598,0.9051867496500252,1.0
EFCAB4B,0.11909206,1.226872,0.9052024224315186,1.0
RP11-24B19.3,0.11901952,1.511402,0.9052598896128589,1.0
OTUD3,0.11897336,0.98551655,0.9052964598956839,1.0
POU5F2,0.11886126,1.9011539,0.9053852742756701,1.0
DSG2,0.118821695,1.2262044,0.9054166208100343,1.0
KHDRBS3,0.118801914,1.648803,0.9054322941324823,1.0
USP21,0.11877553,1.3545319,0.9054531919530456,1.0
ZNF182,0.118762344,1.3784813,0.90546364088788,1.0
LINC01063,0.11871619,1.2763029,0.9055002122886722,1.0
RP1-187B23.1,0.11865684,1.2396814,0.905547232955586,1.0
FZR1,0.11860738,0.43763828,0.9055864170976298,1.0
PIWIL4,0.11859749,2.1293752,0.9055942539536238,1.0
RP11-215G15.5,0.11855792,1.9981318,0.9056256014695262,1.0
C2orf62,0.11851836,1.5495304,0.9056569491324739,1.0
TTC9,0.11850517,1.5780649,0.9056673983861248,1.0
FLT3,0.11848539,0.40435642,0.9056830722972216,1.0
ARHGAP29,0.11843923,3.147109,0.9057196448993113,1.0
AC005253.2,0.11843263,3.0405786,0.9057248695730767,1.0
GPR137C,0.11838648,2.2923026,0.9057614424036716,1.0
TMPPE,0.11834691,2.9910998,0.9057927907032562,1.0
PPARG,0.11833372,1.9236901,0.905803240169073,1.0
RP11-263C24.1,0.11832053,2.8463252,0.9058136896511975,1.0
MFAP5,0.11831394,1.7393001,0.9058189143983747,1.0
SNORA7,0.118267775,4.0680075,0.9058554877427389,1.0
MRPL30,0.118267775,4.18326,0.9058554877427389,1.0
RN7SL105P,0.11820184,21.013731,0.9059077357238783,1.0
MLC1,0.11820184,20.981613,0.9059077357238783,1.0
FCGR3B,0.11820184,20.631302,0.9059077357238783,1.0
SELP,0.11820184,20.89733,0.9059077357238783,1.0
LIPN,0.11820184,21.161036,0.9059077357238783,1.0
IRG1,0.11820184,21.556787,0.9059077357238783,1.0
CTD-2587M2.1,0.11820184,21.35656,0.9059077357238783,1.0
CCDC144NL,0.11820184,21.43559,0.9059077357238783,1.0
LINC00211,0.11820184,21.338226,0.9059077357238783,1.0
LA16c-306A4.2,0.11820184,21.054375,0.9059077357238783,1.0
TMEM40,0.11820184,21.359905,0.9059077357238783,1.0
AC002456.2,0.11820184,21.37878,0.9059077357238783,1.0
BACH1-IT1,0.11820184,20.98555,0.9059077357238783,1.0
SOX15,0.11820184,21.043089,0.9059077357238783,1.0
CTC-366B18.4,0.11820184,21.27601,0.9059077357238783,1.0
RP11-452C13.1,0.11820184,21.452097,0.9059077357238783,1.0
RP11-680G24.5,0.11820184,20.965248,0.9059077357238783,1.0
GP9,0.11820184,21.47413,0.9059077357238783,1.0
TRIM2,0.11818865,0.7510874,0.9059181853689833,1.0
PHF19,0.11768089,0.5034586,0.9063205090736186,1.0
ANKRD49,0.116859905,0.8581059,0.9069710702954719,1.0
RBBP5,0.11614113,0.555618,0.9075406892115386,1.0
ARID1B,0.11573888,0.7793571,0.9078594875414319,1.0
PSMD5-AS1,0.11329572,0.7066925,0.9097961124259781,1.0
RASA1,0.11329242,0.5892409,0.9097987263196553,1.0
CALCOCO1,0.11294622,0.7368907,0.9100731905839591,1.0
MXD3,0.11232636,0.62504715,0.9105646391035966,1.0
HIST1H2BK,0.11219118,0.5077343,0.9106718212578169,1.0
RP11-690G19.3,0.11142955,0.8534245,0.9112757315239671,1.0
RP11-334C17.5,0.1106778,1.1264911,0.9118718490621947,1.0
CSNK1G3,0.11049646,0.88397956,0.9120156567837098,1.0
RAD51-AS1,0.10950732,1.3739173,0.9128001131408824,1.0
CCNT2,0.1094249,0.8262066,0.9128654883501217,1.0
PCSK5,0.108851194,1.2021886,0.9133205161165013,1.0
CAHM,0.10826101,1.3424419,0.9137886490449003,1.0
CACTIN,0.10774666,0.85025054,0.9141966552141687,1.0
BTBD9,0.10772358,1.3245525,0.9142149637141876,1.0
RP11-66N24.3,0.10749608,0.8298517,0.9143954356486081,1.0
C10orf12,0.1073576,1.4856515,0.9145052902919248,1.0
ZHX1-C8ORF76,0.107113615,1.1688194,0.9146988476835594,1.0
CPA3,0.107110314,1.0865674,0.9147014633586539,1.0
MTL5,0.10703448,1.0193491,0.9147616241407226,1.0
CTTN,0.10702459,1.2623922,0.9147694712352613,1.0
KB-1460A1.5,0.106965244,1.8169069,0.914816553976916,1.0
CLIC3,0.10695535,1.3229908,0.9148244011295883,1.0
IL1RL2,0.10682676,0.392873,0.9149264148695153,1.0
RP11-356C4.3,0.10682676,1.3536454,0.9149264148695153,1.0
LMTK2,0.106820166,2.3844402,0.9149316463811461,1.0
GDPD3,0.10673445,1.8376291,0.9149996563676072,1.0
HCG27,0.106711365,2.8382413,0.91501796685492,1.0
RP11-1008C21.2,0.10668499,2.4313662,0.9150388931813543,1.0
RP5-1043L13.1,0.106671795,1.9134439,0.9150493563666553,1.0
GS1-124K5.3,0.106671795,2.027239,0.9150493563666553,1.0
DKFZP434E1119,0.1066652,2.145441,0.9150545879648257,1.0
HIST4H4,0.106652014,2.333101,0.915065051172206,1.0
RP5-1142A6.8,0.106615745,1.2123111,0.9150938250683827,1.0
FGF18,0.10661245,1.8894329,0.9150964408826436,1.0
RP11-97C16.1,0.10659596,2.3624046,0.9151095199677407,1.0
hsa-mir-1199,0.106582776,2.4782622,0.9151199832523669,1.0
ERP27,0.10656959,2.3146858,0.915130446551701,1.0
PIGA,0.106562994,0.76216847,0.9151356782068829,1.0
CEBPE,0.106559694,1.3167567,0.9151382940358526,1.0
ADORA2B,0.10654321,1.0268614,0.9151513731944856,1.0
RP11-248J18.3,0.10653662,2.2400055,0.9151566048643714,1.0
PAPLN,0.106523424,1.9860518,0.9151670682151689,1.0
NCCRP1,0.10651354,2.5841584,0.915174915737914,1.0
RP5-1074L1.4,0.10650694,2.8606794,0.9151801474243373,1.0
CTD-3222D19.7,0.10650694,3.0836008,0.9151801474243373,1.0
CHIT1,0.106490456,1.461555,0.9151932266564705,1.0
LAMC2,0.10646737,2.31728,0.9152115376200314,1.0
RP11-290C10.1,0.10646078,1.9510113,0.9152167693321707,1.0
BZRAP1,0.106454186,1.0167272,0.9152220010479828,1.0
RP11-830F9.6,0.1064443,4.0653806,0.9152298486285869,1.0
RP11-525A16.4,0.106437705,3.4132524,0.91523508035358,1.0
RNU5A-1,0.106434405,1.8802371,0.9152376962174537,1.0
WASF1,0.10643111,3.013602,0.9152403120822452,1.0
CTC-378H22.2,0.10643111,2.863452,0.9152403120822452,1.0
RP11-448G15.3,0.10642452,2.8845305,0.9152455438145822,1.0
FAM85A,0.10641792,2.985847,0.9152507755505908,1.0
CTD-3214H19.4,0.106381655,21.114693,0.9152795501642572,1.0
B4GALT6,0.106381655,21.167595,0.9152795501642572,1.0
B3GALT5,0.106381655,20.517334,0.9152795501642572,1.0
CCDC42B,0.106381655,21.361923,0.9152795501642572,1.0
ANKHD1-EIF4EBP3,0.106381655,21.163,0.9152795501642572,1.0
RP11-11N7.4,0.106381655,21.35302,0.9152795501642572,1.0
OMG,0.106381655,20.722692,0.9152795501642572,1.0
TERC,0.106381655,21.37742,0.9152795501642572,1.0
RP1-60N8.1,0.106381655,21.271013,0.9152795501642572,1.0
RP1-257I20.14,0.106381655,20.947021,0.9152795501642572,1.0
CTD-3064M3.7,0.106381655,20.976099,0.9152795501642572,1.0
MAP6D1,0.106381655,21.117165,0.9152795501642572,1.0
ADAMTSL4-AS1,0.106381655,20.680092,0.9152795501642572,1.0
RNU1-120P,0.106381655,21.20929,0.9152795501642572,1.0
RP11-277A4.4,0.106381655,21.128283,0.9152795501642572,1.0
AC132192.1,0.106381655,20.91307,0.9152795501642572,1.0
FGFBP2,0.106381655,21.188116,0.9152795501642572,1.0
SPTBN5,0.106381655,20.646538,0.9152795501642572,1.0
GPRASP1,0.106381655,21.068554,0.9152795501642572,1.0
RP11-350J20.12,0.106381655,20.932055,0.9152795501642572,1.0
RP5-1024G6.8,0.106381655,20.78459,0.9152795501642572,1.0
HES5,0.106381655,20.782404,0.9152795501642572,1.0
RP11-303E16.6,0.106381655,21.088911,0.9152795501642572,1.0
EMR1,0.10577828,0.83173007,0.9157582713591356,1.0
DOCK11,0.104782544,0.64603883,0.9165483588654638,1.0
NUFIP2,0.10417588,0.604436,0.9170297771480272,1.0
TRIM52,0.10393189,1.0215397,0.9172233996114922,1.0
PLAGL2,0.102972426,0.86675805,0.9179848543761672,1.0
KAT6B,0.10296254,0.627487,0.9179927048182815,1.0
ZNF654,0.10215474,0.6165434,0.9186338511769188,1.0
H2AFY,0.10166676,0.15977015,0.9190211815771054,1.0
FNIP1,0.1010535,0.7032895,0.9195079889140363,1.0
ATP2A3,0.10086227,0.92688125,0.919659795230525,1.0
MAPK8IP3,0.1006018,0.6470981,0.9198665706122051,1.0
XRCC1,0.100588605,0.6468105,0.9198770403960215,1.0
RP11-1000B6.3,0.09972476,0.84881824,0.92056284140084,1.0
CACNA2D3,0.09943132,0.4700727,0.9207958178067271,1.0
SLK,0.099342294,0.60665447,0.9208664973870679,1.0
ZMAT1,0.09907853,0.68028563,0.921075922033548,1.0
XYLT2,0.09869606,1.2352681,0.9213795974887984,1.0
AREG,0.09868287,0.6061732,0.9213900692609323,1.0
CRBN,0.09862023,0.47599244,0.9214398103646553,1.0
CHST13,0.09843888,0.7136981,0.9215837995018032,1.0
TMEM164,0.09815863,0.68138796,0.9218063332224247,1.0
PROCA1,0.09809598,1.0802639,0.9218560768918558,1.0
FBXL19,0.09741018,1.1103206,0.9224006591166475,1.0
GUCY1B3,0.09735743,0.35756347,0.9224425515671759,1.0
CARF,0.09725192,0.76347476,0.9225263371135964,1.0
TMTC4,0.09690902,0.84428364,0.9227986460720853,1.0
RP13-516M14.1,0.09666503,1.5342327,0.9229924098813944,1.0
RP5-882C2.2,0.09665844,1.3196557,0.9229976468045824,1.0
CTD-2319I12.1,0.09637159,0.46810535,0.9232254561908966,1.0
PPM1L,0.09629575,1.1330405,0.9232856827141291,1.0
AK9,0.09622322,0.87818944,0.9233432911044149,1.0
HMGA1P4,0.09611112,0.9644701,0.9234323230438218,1.0
IGHV1-24,0.095827565,0.8526028,0.9236575257580819,1.0
HIST1H2BG,0.09562974,1.7881349,0.9238146475558296,1.0
SDPR,0.095550604,1.5732548,0.9238774971075661,1.0
VWCE,0.09549126,2.0042455,0.9239246345832448,1.0
KLRF1,0.09533959,1.8099525,0.9240450982343754,1.0
IGFBP2,0.09533959,1.4869848,0.9240450982343754,1.0
NCDN,0.09526705,0.9443607,0.9241027119008446,1.0
RP11-355B11.2,0.09519452,1.9366715,0.9241603259654462,1.0
LINC00899,0.095075816,1.358236,0.9242546043836993,1.0
C1orf106,0.095003285,1.3172352,0.9243122194964828,1.0
AC137932.1,0.094963714,1.9460834,0.924343646089004,1.0
NOMO3,0.09495053,0.7640098,0.9243541216460865,1.0
C11orf95,0.09491756,1.8439486,0.9243803105961805,1.0
WDR52,0.09489118,1.7032423,0.9244012618152679,1.0
L1TD1,0.094871394,0.72607654,0.924416975263998,1.0
RP11-480C16.1,0.09485161,1.5562056,0.9244326887422193,1.0
FAM84A,0.094785675,2.308372,0.9244850672158712,1.0
LINC00852,0.09477908,1.163834,0.9244903050812465,1.0
SUMO4,0.0947527,2.485029,0.9245112565754816,1.0
RP11-326G21.1,0.094746105,2.581861,0.9245164944572228,1.0
TSNARE1,0.09473292,2.376454,0.9245269702305225,1.0
RP11-315I20.1,0.09471314,1.2838725,0.9245426839150122,1.0
VSIG2,0.09470654,1.9513508,0.924547921816385,1.0
GRB10,0.094693355,2.7641041,0.9245583976289442,1.0
RP11-619I22.1,0.09468676,2.5116324,0.92456363554013,1.0
LINC00894,0.09468676,2.9139464,0.92456363554013,1.0
NOXO1,0.094673574,2.3874063,0.9245741113723127,1.0
HEY1,0.09466697,2.5397317,0.9245793492933093,1.0
AP000692.9,0.09466038,1.6645063,0.9245845872175756,1.0
ENO1-IT1,0.09466038,2.1402574,0.9245845872175756,1.0
HECW2,0.094634004,1.7781574,0.9246055389473347,1.0
ILDR1,0.094634004,1.3660634,0.9246055389473347,1.0
BEGAIN,0.09462082,4.1592407,0.9246160148318272,1.0
RAB27B,0.09462082,4.576287,0.9246160148318272,1.0
ERMN,0.09462082,4.5181546,0.9246160148318272,1.0
RP11-277B15.3,0.09461422,3.2542584,0.9246212527789759,1.0
RP11-479G22.8,0.09461422,3.2735872,0.9246212527789759,1.0
ATP10A,0.09460763,1.5069597,0.9246264907293926,1.0
SERPINE1,0.09460763,3.2437441,0.9246264907293926,1.0
CYP4F3,0.09460763,3.210583,0.9246264907293926,1.0
LINC00520,0.09459444,2.490673,0.9246369666400291,1.0
RP11-582J16.4,0.094561465,20.4091,0.9246631564737948,1.0
ITPKB-IT1,0.094561465,21.113794,0.9246631564737948,1.0
CCK,0.094561465,20.67497,0.9246631564737948,1.0
RP6-109B7.5,0.094561465,20.991884,0.9246631564737948,1.0
RP11-84A19.4,0.094561465,20.865492,0.9246631564737948,1.0
C1orf200,0.094561465,20.994072,0.9246631564737948,1.0
LINC00311,0.094561465,20.601288,0.9246631564737948,1.0
AP001056.1,0.094561465,21.103449,0.9246631564737948,1.0
SLC12A8,0.094561465,20.380344,0.9246631564737948,1.0
CDH26,0.094561465,21.155495,0.9246631564737948,1.0
U3,0.094561465,20.728483,0.9246631564737948,1.0
RP11-434B12.1,0.094561465,21.057169,0.9246631564737948,1.0
RP11-212I21.2,0.094561465,19.837465,0.9246631564737948,1.0
RP11-318K15.2,0.094561465,20.696411,0.9246631564737948,1.0
C2CD4B,0.094561465,20.667845,0.9246631564737948,1.0
CPXM1,0.094561465,20.911758,0.9246631564737948,1.0
RP11-34P13.13,0.094561465,21.166111,0.9246631564737948,1.0
AF165138.7,0.094561465,20.674025,0.9246631564737948,1.0
FAM209A,0.094561465,20.674334,0.9246631564737948,1.0
CCL28,0.094561465,20.991232,0.9246631564737948,1.0
FIBCD1,0.094561465,20.774992,0.9246631564737948,1.0
GOLGA8I,0.094561465,20.95972,0.9246631564737948,1.0
LINC00968,0.094561465,20.834171,0.9246631564737948,1.0
ANO5,0.094561465,21.151842,0.9246631564737948,1.0
RNASE3,0.094561465,21.156199,0.9246631564737948,1.0
RBM44,0.094561465,20.986977,0.9246631564737948,1.0
RP5-1107A17.4,0.094561465,20.685143,0.9246631564737948,1.0
UBA3,0.09210511,0.47644606,0.9266145267892225,1.0
CD300LF,0.09183145,0.63669145,0.9268319553271487,1.0
TNFSF15,0.0905159,0.5029208,0.9278772600668751,1.0
MLH3,0.08873875,0.8088983,0.929289535725552,1.0
ZC3H7A,0.08824748,0.618729,0.9296799816544202,1.0
GATAD2B,0.08739682,0.6832756,0.9303560957910462,1.0
DUSP10,0.08642417,0.62839746,0.9311292336017628,1.0
PIAS3,0.08607467,0.7675636,0.9314070549626962,1.0
AZU1,0.0857054,1.1528599,0.9317006111410909,1.0
PFKFB4,0.085566916,1.0757736,0.9318106971054421,1.0
HECA,0.08552735,0.59057194,0.931842150477797,1.0
FBXL8,0.08540866,1.0364585,0.9319365112332828,1.0
OSBPL5,0.085293256,0.919491,0.9320282517738001,1.0
KIAA2018,0.08523061,0.8275758,0.9320780541597355,1.0
RFXAP,0.085217424,0.69079685,0.9320885389064538,1.0
GALNT3,0.08508224,1.5579346,0.932196008239399,1.0
MSANTD2,0.08497673,1.0394171,0.9322798876021154,1.0
PDE3B,0.08493387,0.7883113,0.9323139638080881,1.0
HNRNPA1L2,0.084670104,0.71894884,0.9325236662654601,1.0
DNASE1,0.084594265,1.1794909,0.9325839565893908,1.0
MAML3,0.08458108,0.8263563,0.9325944419026087,1.0
BMP1,0.08449865,1.0575498,0.9326599753751444,1.0
SETBP1,0.084320605,0.64903736,0.9328015292329978,1.0
BANK1,0.08398759,0.70548743,0.9330662930756403,1.0
PDE4C,0.08369415,1.3238202,0.9332996059667467,1.0
ARRDC5,0.08360513,1.212348,0.9333703874158013,1.0
RP3-426I6.5,0.08357546,1.4855587,0.9333939813492489,1.0
DDO,0.08348644,1.1773264,0.9334647635005913,1.0
ARMCX4,0.08348314,0.6622867,0.9334673850718583,1.0
RP11-731C17.2,0.08347984,1.1721821,0.9334700066438469,1.0
CDX1,0.08345676,0.6139378,0.9334883576679698,1.0
PNMA5,0.08315343,2.124096,0.9337295458379171,1.0
PDE7B,0.08308089,1.5835899,0.9337872221720245,1.0
EDN1,0.083074294,1.7710025,0.9337924654923653,1.0
RP1-92O14.3,0.08306111,1.460064,0.9338029521416634,1.0
RP5-894A10.2,0.083041325,1.3903054,0.9338186821371495,1.0
ELANE,0.083041325,1.4659795,0.9338186821371495,1.0
TTC21A,0.08301824,0.9410356,0.9338370338312096,1.0
LAIR2,0.08301165,2.335474,0.9338422771788286,1.0
CTD-3131K8.2,0.083005056,1.0647098,0.9338475205293177,1.0
DOCK9,0.08298857,0.2509067,0.9338606289180962,1.0
SEMA3A,0.08297209,1.4993604,0.9338737373248085,1.0
AC020571.3,0.08295889,0.5574844,0.9338842240630884,1.0
CTC-559E9.6,0.08293252,1.4884057,0.933905197574067,1.0
FERMT1,0.082929224,1.2100394,0.9339078192661655,1.0
PODXL2,0.08292592,1.3947215,0.9339104409589809,1.0
RP5-1092A3.4,0.08290614,1.3662093,0.9339261711309254,1.0
RP11-293A21.1,0.08290284,1.9072672,0.9339287928287578,1.0
PLCD3,0.08290284,2.009176,0.9339287928287578,1.0
KCNK7,0.08290284,1.8912166,0.9339287928287578,1.0
UBAP1L,0.08290284,2.2695792,0.9339287928287578,1.0
EGOT,0.08289955,1.1686119,0.933931414527307,1.0
RP11-467D6.1,0.082889654,1.7119483,0.9339392796272538,1.0
RP5-1112D6.8,0.082876466,1.6994693,0.9339497664372136,1.0
HIST1H3D,0.08286987,0.6012186,0.9339550098464922,1.0
RN7SL743P,0.08286987,1.4634311,0.9339550098464922,1.0
AC079807.2,0.08285998,2.4839873,0.9339628749657822,1.0
COL12A1,0.082853384,2.6611617,0.9339681183822235,1.0
YAP1,0.082853384,2.3973303,0.9339681183822235,1.0
CTD-3195I5.5,0.082853384,2.72818,0.9339681183822235,1.0
TSKS,0.0828402,2.354374,0.9339786052237004,1.0
LRRC7,0.08282701,1.7801586,0.9339890920766344,1.0
RP4-630A11.3,0.08279733,3.5188332,0.9340126875376172,1.0
CTD-2357A8.3,0.08279733,3.2042727,0.9340126875376172,1.0
RNU2-27P,0.08279733,3.2614384,0.9340126875376172,1.0
CCDC64,0.08279074,3.531907,0.9340179309812647,1.0
RP11-705O1.8,0.08279074,4.147765,0.9340179309812647,1.0
ARHGEF25,0.08278085,0.76211387,0.9340257961521033,1.0
FAM171A1,0.08277096,2.6611335,0.9340336613293821,1.0
AC007620.3,0.08274458,1.1536598,0.9340546351669381,1.0
COL4A2-AS2,0.08274128,19.95658,0.9340572568998515,1.0
C10orf105,0.08274128,20.52832,0.9340572568998515,1.0
MIR378D2,0.08274128,20.969105,0.9340572568998515,1.0
IL11,0.08274128,20.648531,0.9340572568998515,1.0
RN7SL246P,0.08274128,20.890686,0.9340572568998515,1.0
AC015987.1,0.08274128,20.53944,0.9340572568998515,1.0
PLLP,0.08274128,20.016947,0.9340572568998515,1.0
SH3RF2,0.08274128,20.650028,0.9340572568998515,1.0
TCAP,0.08274128,20.548838,0.9340572568998515,1.0
C21orf128,0.08274128,20.13141,0.9340572568998515,1.0
RP11-171I2.2,0.08274128,20.693197,0.9340572568998515,1.0
RP11-53I6.3,0.08274128,20.916622,0.9340572568998515,1.0
RP11-160H22.3,0.08274128,20.381973,0.9340572568998515,1.0
MAPT,0.08274128,19.560507,0.9340572568998515,1.0
RP11-519G16.3,0.08274128,20.413391,0.9340572568998515,1.0
FAM209B,0.08274128,20.694368,0.9340572568998515,1.0
BACH1-IT2,0.08274128,20.812567,0.9340572568998515,1.0
RP11-611D20.2,0.08274128,20.902388,0.9340572568998515,1.0
RP11-61L19.1,0.08274128,20.100302,0.9340572568998515,1.0
ELOVL3,0.08274128,20.56042,0.9340572568998515,1.0
SAA2,0.08274128,20.72103,0.9340572568998515,1.0
HORMAD1,0.08274128,20.782665,0.9340572568998515,1.0
VIPR1-AS1,0.08274128,20.475525,0.9340572568998515,1.0
TPRG1-AS1,0.08274128,20.870308,0.9340572568998515,1.0
SLC18A1,0.08274128,20.286444,0.9340572568998515,1.0
AC008984.2,0.08274128,21.11298,0.9340572568998515,1.0
ST7-OT4,0.08274128,20.775354,0.9340572568998515,1.0
NOS2,0.08274128,20.575344,0.9340572568998515,1.0
RP5-884M6.1,0.08274128,20.131021,0.9340572568998515,1.0
NCS1,0.08274128,20.582146,0.9340572568998515,1.0
CAMK1G,0.08274128,20.183302,0.9340572568998515,1.0
C10orf55,0.08274128,20.25497,0.9340572568998515,1.0
